,playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,nameFull
8753,kendaja01,1974.0,6.0,26.0,USA,CA,San Diego,,,,,,,Jason,Kendall,Jason Daniel,181.0,72.0,R,R,4/1/1996,8/30/2010,kendj001,kendaja01,Jason Daniel Kendall
8754,kendeal01,1937.0,4.0,4.0,USA,NJ,Barrington,,,,,,,Al,Kenders,Albert Daniel George,185.0,72.0,R,R,8/14/1961,9/25/1961,kenda101,kendeal01,Albert Daniel George Kenders
8755,kendrho01,1983.0,7.0,12.0,USA,FL,Jacksonville,,,,,,,Howie,Kendrick,Howard Joseph,210.0,70.0,R,R,4/26/2006,9/28/2014,kendh001,kendrho01,Howard Joseph Kendrick
8756,kendrky01,1984.0,8.0,26.0,USA,TX,Houston,,,,,,,Kyle,Kendrick,Kyle Rodney,210.0,75.0,R,R,6/13/2007,9/24/2014,kendk001,kendrky01,Kyle Rodney Kendrick
8757,kennaed01,1877.0,10.0,17.0,USA,WV,Charleston,1912.0,3.0,22.0,USA,FL,Grant,Ed,Kenna,Edward Benninghaus,180.0,72.0,,R,5/5/1902,5/9/1902,kenne103,kennaed01,Edward Benninghaus Kenna
8758,kennaed02,1897.0,9.0,30.0,USA,CA,San Francisco,1972.0,8.0,21.0,USA,CA,San Francisco,Eddie,Kenna,Edward Aloysius,150.0,67.0,R,R,6/2/1928,9/5/1928,kenne104,kennaed02,Edward Aloysius Kenna
8759,kennead01,1976.0,1.0,10.0,USA,CA,Riverside,,,,,,,Adam,Kennedy,Adam Thomas,195.0,71.0,L,R,8/21/1999,9/7/2012,kenna001,kennead01,Adam Thomas Kennedy
8760,kennear01,1916.0,4.0,29.0,USA,MA,Milford,2014.0,3.0,12.0,USA,NH,Littleton,Art,Kenney,Arthur Joseph,175.0,72.0,L,L,7/1/1938,7/4/1938,kenna101,kennear01,Arthur Joseph Kenney
8761,kennebi01,1918.0,12.0,22.0,USA,VA,Alexandria,1995.0,8.0,20.0,USA,VA,Alexandria,Bill,Kennedy,William Gorman,175.0,73.0,L,L,5/1/1942,9/26/1947,kennb102,kennebi01,William Gorman Kennedy
8762,kennebi02,1921.0,3.0,14.0,USA,GA,Carnesville,1983.0,4.0,9.0,USA,WA,Seattle,Bill,Kennedy,William Aulton,195.0,74.0,L,L,4/26/1948,9/29/1957,kennb103,kennebi02,William Aulton Kennedy
8763,kennebo01,1920.0,8.0,18.0,USA,IL,Chicago,2005.0,4.0,7.0,USA,AZ,Mesa,Bob,Kennedy,Robert Daniel,193.0,74.0,R,R,9/14/1939,9/29/1957,kennb104,kennebo01,Robert Daniel Kennedy
8764,kennebr01,1867.0,10.0,7.0,USA,OH,Bellaire,1915.0,9.0,23.0,USA,OH,Bellaire,Brickyard,Kennedy,William Park,160.0,71.0,R,R,1892-04-26,9/26/1903,kennb101,kennebr01,William Park Kennedy
8765,kennedo01,1853.0,8.0,11.0,USA,NY,Brooklyn,1920.0,5.0,23.0,USA,NY,Grove,Doc,Kennedy,Michael Joseph,185.0,69.0,R,R,1879-05-01,1883-07-06,kennd101,kennedo01,Michael Joseph Kennedy
8766,kenneed01,1856.0,4.0,1.0,USA,PA,Carbondale,1905.0,5.0,22.0,USA,NY,New York,Ed,Kennedy,Edward,150.0,66.0,,,1883-05-01,1886-08-25,kenne102,kenneed01,Edward Kennedy
8767,kenneed02,1861.0,4.0,5.0,USA,KY,Bellevue,1912.0,12.0,22.0,USA,WY,Cheyenne,Ed,Kennedy,William Edward,160.0,67.0,R,R,1884-05-17,1884-08-01,kenne101,kenneed02,William Edward Kennedy
8768,kenneia01,1984.0,12.0,19.0,USA,CA,Huntington Beach,,,,,,,Ian,Kennedy,Ian Patrick,190.0,72.0,R,R,9/1/2007,9/26/2014,kenni001,kenneia01,Ian Patrick Kennedy
8769,kenneje01,1945.0,6.0,30.0,USA,MO,St. Louis,,,,,,,Jerry,Kenney,Gerald Tennyson,170.0,73.0,L,R,9/5/1967,4/19/1973,kennj103,kenneje01,Gerald Tennyson Kenney
8770,kenneji01,1946.0,11.0,1.0,USA,OK,Tulsa,,,,,,,Jim,Kennedy,James Earl,160.0,69.0,L,R,6/14/1970,7/9/1970,kennj106,kenneji01,James Earl Kennedy
8771,kenneji99,1862.0,4.0,,USA,NY,New York,1904.0,4.0,20.0,USA,NY,Brighton Beach,Jim,Kennedy,James C.,,,,,,,kennj801,kenneji99,James C. Kennedy
8772,kennejo01,1844.0,,,USA,NY,Brooklyn,1893.0,8.0,7.0,USA,NY,Brooklyn,John,Kenney,John J.,,,,,1872-05-02,1872-05-20,kennj102,kennejo01,John J. Kenney
8773,kennejo02,1926.0,10.0,12.0,USA,FL,Jacksonville,1998.0,4.0,27.0,USA,FL,Jacksonville,John,Kennedy,John Irvin,175.0,70.0,R,R,4/22/1957,5/3/1957,kennj104,kennejo02,John Irvin Kennedy
8774,kennejo03,1941.0,5.0,29.0,USA,IL,Chicago,,,,,,,John,Kennedy,John Edward,185.0,72.0,R,R,9/5/1962,6/16/1974,kennj105,kennejo03,John Edward Kennedy
8775,kennejo04,1979.0,5.0,24.0,USA,CA,La Mesa,2007.0,11.0,23.0,USA,FL,Brandon,Joe,Kennedy,Joseph Darley,227.0,76.0,R,L,6/6/2001,9/29/2007,kennj001,kennejo04,Joseph Darley Kennedy
8776,kenneju01,1950.0,8.0,9.0,USA,OK,Fort Gibson,,,,,,,Junior,Kennedy,Junior Raymond,175.0,71.0,R,R,8/9/1974,7/17/1983,kennj101,kenneju01,Junior Raymond Kennedy
8777,kenneke99,1954.0,5.0,26.0,USA,CA,Los Angeles,,,,,,,Kevin,Kennedy,Kevin Curtis,195.0,74.0,R,R,,,kennk801,kenneke99,Kevin Curtis Kennedy
8778,kennemo01,1922.0,5.0,11.0,USA,VA,Amelia,1997.0,3.0,1.0,USA,VA,Midlothian,Monty,Kennedy,Montia Calvin,185.0,74.0,R,L,4/18/1946,9/12/1953,kennm101,kennemo01,Montia Calvin Kennedy
8779,kennera01,1895.0,5.0,19.0,USA,PA,Pittsburgh,1969.0,1.0,18.0,USA,FL,Casselberry,Ray,Kennedy,Raymond Lincoln,165.0,69.0,R,R,9/8/1916,9/8/1916,kennr101,kennera01,Raymond Lincoln Kennedy
8780,kennesn01,1878.0,11.0,1.0,USA,OH,Conneaut,1945.0,7.0,31.0,USA,TX,Pasadena,Snapper,Kennedy,Sherman Montgomery,165.0,70.0,B,R,5/1/1902,5/1/1902,kenns101,kennesn01,Sherman Montgomery Kennedy
8781,kennete01,1865.0,2.0,7.0,USA,IL,Henry,1907.0,10.0,28.0,USA,MO,St. Louis,Ted,Kennedy,Theodore A.,178.0,68.0,L,R,1885-06-12,1886-09-23,kennt101,kennete01,Theodore A. Kennedy
8782,kennete02,1956.0,6.0,4.0,USA,OH,Euclid,,,,,,,Terry,Kennedy,Terrance Edward,220.0,75.0,L,R,9/4/1978,10/6/1991,kennt001,kennete02,Terrance Edward Kennedy
8783,kenneve01,1907.0,3.0,20.0,USA,MO,Kansas City,1993.0,1.0,28.0,USA,MO,Mendon,Vern,Kennedy,Lloyd Vernon,175.0,72.0,L,R,9/18/1934,9/27/1945,kennv101,kenneve01,Lloyd Vernon Kennedy
8784,kensilo01,1982.0,7.0,3.0,USA,TX,San Antonio,,,,,,,Logan,Kensing,Logan French,190.0,73.0,R,R,9/10/2004,6/19/2013,kensl001,kensilo01,Logan French Kensing
8785,kented01,1859.0,,,USA,NY,New York,,,,,,,Ed,Kent,Edward C.,152.0,66.0,R,R,1884-08-14,1884-08-14,kente101,kented01,Edward C. Kent
8786,kentje01,1968.0,3.0,7.0,USA,CA,Bellflower,,,,,,,Jeff,Kent,Jeffrey Franklin,185.0,73.0,R,R,4/12/1992,9/27/2008,kentj001,kentje01,Jeffrey Franklin Kent
8787,kentma01,1885.0,9.0,17.0,USA,IA,Marshalltown,1966.0,4.0,19.0,USA,IA,Iowa City,Maury,Kent,Maurice Allen,168.0,72.0,R,R,4/15/1912,7/18/1913,kentm101,kentma01,Maurice Allen Kent
8788,kentst01,1978.0,10.0,3.0,Germany,,Frankfurt,,,,,,,Steven,Kent,Steven Patrick,170.0,71.0,B,L,4/4/2002,9/22/2002,kents001,kentst01,Steven Patrick Kent
8789,kenwobi01,1886.0,7.0,4.0,USA,OH,Cambridge,1950.0,9.0,21.0,USA,CA,Eureka,Duke,Kenworthy,William Jennings,165.0,67.0,B,R,8/28/1912,5/8/1917,kenwd101,kenwobi01,William Jennings Kenworthy
8790,kenwodi01,1941.0,4.0,1.0,USA,IA,Red Oak,2010.0,4.0,22.0,USA,MO,Kansas City,Dick,Kenworthy,Richard Lee,170.0,69.0,R,R,9/8/1962,9/29/1968,kenwd102,kenwodi01,Richard Lee Kenworthy
8791,keougjo01,1946.0,1.0,7.0,USA,CA,Pomona,,,,,,,Joe,Keough,Joseph William,185.0,72.0,L,L,8/7/1968,7/26/1973,keouj101,keougjo01,Joseph William Keough
8792,keougma01,1934.0,4.0,14.0,USA,CA,Oakland,,,,,,,Marty,Keough,Richard Martin,180.0,72.0,L,L,4/21/1956,9/16/1966,keoum101,keougma01,Richard Martin Keough
8793,keougma02,1955.0,7.0,3.0,USA,CA,Pomona,,,,,,,Matt,Keough,Matthew Lon,190.0,75.0,R,R,9/3/1977,10/2/1986,keoum001,keougma02,Matthew Lon Keough
8794,keppebo01,1982.0,6.0,11.0,USA,MO,St. Louis,,,,,,,Bobby,Keppel,Robert Griffin,215.0,77.0,R,R,5/25/2006,10/6/2009,keppb001,keppebo01,Robert Griffin Keppel
8795,keppije01,1980.0,4.0,21.0,USA,FL,Miami,,,,,,,Jeff,Keppinger,Jeffrey Scott,185.0,72.0,R,R,8/20/2004,9/23/2013,keppj001,keppije01,Jeffrey Scott Keppinger
8796,kepshku01,1959.0,7.0,3.0,USA,CT,Bridgeport,,,,,,,Kurt,Kepshire,Kurt David,180.0,73.0,L,R,7/4/1984,4/23/1986,kepsk001,kepshku01,Kurt David Kepshire
8797,kerfech01,1963.0,9.0,28.0,USA,MO,Knob Noster,,,,,,,Charlie,Kerfeld,Charles Patrick,225.0,78.0,R,R,7/27/1985,7/19/1990,kerfc001,kerfech01,Charles Patrick Kerfeld
8798,keriagu01,1931.0,7.0,28.0,USA,NJ,West Orange,1996.0,5.0,4.0,USA,SC,Hilton Head,Gus,Keriazakos,Constantine Nicholas,187.0,75.0,R,R,10/1/1950,9/23/1955,kerig101,keriagu01,Constantine Nicholas Keriazakos
8799,kerinjo01,1858.0,7.0,15.0,USA,IN,Indianapolis,1919.0,9.0,8.0,USA,KY,Louisville,John,Kerins,John Nelson,177.0,70.0,R,R,1884-05-01,1890-06-15,kerij101,kerinjo01,John Nelson Kerins
8800,kerksbi01,1913.0,12.0,6.0,USA,AR,Ulm,1970.0,3.0,11.0,USA,AR,Stuttgart,Bill,Kirksieck,Wayman William,183.0,73.0,R,R,6/21/1939,9/30/1939,kerkb101,kerksbi01,Wayman William Kirksieck
8801,kerlior01,1891.0,1.0,23.0,USA,LA,Summerfield,1974.0,10.0,29.0,USA,LA,Shreveport,Orie,Kerlin,Orie Milton,149.0,67.0,L,R,6/6/1915,9/1/1915,kerlo101,kerlior01,Orie Milton Kerlin
8802,kernajo01,,,,USA,MD,Baltimore,,,,,,,Joe,Kernan,Joseph,,,,,1873-04-14,1873-04-15,kernj101,kernajo01,Joseph Kernan
8803,kernbi01,1933.0,2.0,28.0,USA,PA,Coplay,,,,,,,Bill,Kern,William George,184.0,74.0,R,R,9/19/1962,9/30/1962,kernb101,kernbi01,William George Kern
8804,kernege01,1940.0,1.0,12.0,USA,OK,Holdenville,,,,,,,George,Kernek,George Boyd,170.0,75.0,L,L,9/5/1965,5/8/1966,kerng101,kernege01,George Boyd Kernek
8805,kernji01,1949.0,3.0,15.0,USA,MI,Gladwin,,,,,,,Jim,Kern,James Lester,185.0,77.0,R,R,9/6/1974,5/30/1986,kernj001,kernji01,James Lester Kern
8806,kernsru01,1920.0,11.0,10.0,USA,OH,Fremont,2000.0,8.0,21.0,USA,CA,Placerville,Russ,Kerns,Russell Eldon,188.0,72.0,L,R,8/18/1945,8/18/1945,kernr101,kernsru01,Russell Eldon Kerns
8807,kerrbu01,1922.0,11.0,6.0,USA,NY,Astoria,2006.0,11.0,7.0,USA,NY,New York,Buddy,Kerr,John Joseph,175.0,74.0,R,R,9/8/1943,9/30/1951,kerrb101,kerrbu01,John Joseph Kerr
8808,kerrdi01,1893.0,7.0,3.0,USA,MO,St. Louis,1963.0,5.0,4.0,USA,TX,Houston,Dickey,Kerr,Richard Henry,155.0,67.0,L,L,4/25/1919,10/4/1925,kerrd101,kerrdi01,Richard Henry Kerr
8809,kerrdo01,1882.0,1.0,17.0,USA,OH,Dellroy,1937.0,1.0,9.0,USA,MD,Baltimore,Doc,Kerr,John Jonas,190.0,70.0,B,R,4/22/1914,8/26/1915,kerrd102,kerrdo01,John Jonas Kerr
8810,kerrijo01,1954.0,1.0,30.0,USA,PA,Philadelphia,,,,,,,Joe,Kerrigan,Joseph Thomas,205.0,77.0,R,R,7/9/1976,4/12/1980,kerrj101,kerrijo01,Joseph Thomas Kerrigan
8811,kerrjo01,1898.0,11.0,26.0,USA,CA,San Francisco,1993.0,10.0,19.0,USA,CA,Long Beach,John,Kerr,John Francis,158.0,68.0,R,R,5/1/1923,9/30/1934,kerrj102,kerrjo01,John Francis Kerr
8812,kerrme01,1903.0,5.0,22.0,CAN,MB,Souris,1980.0,8.0,9.0,USA,FL,Vero Beach,Mel,Kerr,John Melville,155.0,71.0,L,L,9/16/1925,9/16/1925,kerrm101,kerrme01,John Melville Kerr
8813,kershcl01,1988.0,3.0,19.0,USA,TX,Dallas,,,,,,,Clayton,Kershaw,Clayton Edward,225.0,75.0,L,L,5/25/2008,9/24/2014,kersc001,kershcl01,Clayton Edward Kershaw
8814,kershja01,1976.0,12.0,19.0,USA,AZ,Scottsdale,,,,,,,Jason,Kershner,Jason Ashley,165.0,74.0,L,L,7/25/2002,6/16/2004,kersj001,kershja01,Jason Ashley Kershner
8815,kerwida01,1874.0,7.0,9.0,USA,PA,Philadelphia,1960.0,7.0,13.0,USA,PA,Philadelphia,Dan,Kerwin,Daniel Patrick,164.0,69.0,L,L,9/27/1903,9/27/1903,kerwd101,kerwida01,Daniel Patrick Kerwin
8816,kessido01,1942.0,7.0,17.0,USA,AR,Forrest City,,,,,,,Don,Kessinger,Donald Eulon,170.0,73.0,B,R,9/7/1964,7/31/1979,kessd101,kessido01,Donald Eulon Kessinger
8817,kessike01,1967.0,2.0,19.0,USA,AR,Forrest City,,,,,,,Keith,Kessinger,Robert Keith,185.0,74.0,B,R,9/15/1993,10/3/1993,kessk001,kessike01,Robert Keith Kessinger
8818,kesslhe01,1847.0,,,USA,NY,Brooklyn,1900.0,1.0,9.0,USA,PA,Franklin,Henry,Kessler,Henry,144.0,70.0,R,R,1873-08-04,1877-06-16,kessh101,kesslhe01,Henry Kessler
8819,kesteri01,1946.0,7.0,7.0,USA,KS,Iola,,,,,,,Rick,Kester,Richard Lee,190.0,72.0,R,R,8/18/1968,9/27/1970,kestr101,kesteri01,Richard Lee Kester
8820,ketchfr01,1875.0,7.0,27.0,USA,NY,Elmira,1908.0,3.0,12.0,USA,NY,Cortland,Fred,Ketchum,Frederick L.,157.0,68.0,L,R,1899-09-12,5/4/1901,ketcf101,ketchfr01,Frederick L. Ketchum
8821,ketchgu01,1897.0,3.0,21.0,USA,TX,Royse City,1980.0,9.0,6.0,USA,OK,Oklahoma City,Gus,Ketchum,Augustus Franklin,170.0,69.0,R,R,8/7/1922,9/28/1922,ketcg101,ketchgu01,Augustus Franklin Ketchum
8822,ketteph01,1884.0,4.0,13.0,USA,MO,St. Louis,1965.0,4.0,9.0,USA,MO,St. Louis,Phil,Ketter,Philip,,,,R,5/23/1912,5/25/1912,kettp101,ketteph01,Philip Ketter
8823,keuchda01,1988.0,1.0,1.0,USA,OK,Tulsa,,,,,,,Dallas,Keuchel,Dallas,210.0,75.0,L,L,6/17/2012,9/20/2014,keucd001,keuchda01,Dallas Keuchel
8824,keupphe01,1887.0,6.0,24.0,USA,IL,Staunton,1960.0,8.0,14.0,USA,IL,Marion,Henry,Keupper,Henry John,185.0,73.0,L,L,4/19/1914,10/6/1914,keuph101,keupphe01,Henry John Keupper
8825,keyji01,1961.0,4.0,22.0,USA,AL,Huntsville,,,,,,,Jimmy,Key,James Edward,185.0,73.0,R,L,4/6/1984,9/20/1998,key-j001,keyji01,James Edward Key
8826,keysebr01,1966.0,10.0,31.0,USA,CA,Castro Valley,,,,,,,Brian,Keyser,Brian Lee,180.0,73.0,R,R,6/2/1995,9/29/1996,keysb001,keysebr01,Brian Lee Keyser
8827,khalisa01,1963.0,12.0,5.0,USA,CA,Fontana,,,,,,,Sam,Khalifa,Sam,170.0,71.0,R,R,6/25/1985,7/31/1987,khals001,khalisa01,Sam Khalifa
8828,kibbiho01,1903.0,7.0,18.0,USA,TX,Fort Worth,1975.0,10.0,19.0,USA,TX,Fort Worth,Hod,Kibbie,Horace Kent,150.0,70.0,R,R,6/13/1925,6/24/1925,kibbh101,kibbiho01,Horace Kent Kibbie
8829,kibblja01,1892.0,1.0,2.0,USA,IL,Seatonville,1969.0,12.0,13.0,USA,MT,Roundup,Jack,Kibble,John Westly,154.0,69.0,B,R,9/10/1912,9/27/1912,kibbj101,kibblja01,John Westly Kibble
8830,kickhmi01,1988.0,12.0,12.0,USA,MO,St. Louis,,,,,,,Mike,Kickham,Michael Joseph,220.0,76.0,L,L,5/28/2013,9/13/2014,kickm001,kickhmi01,Michael Joseph Kickham
8831,kidama01,1968.0,9.0,12.0,Japan,Tokyo,Kokubunji,,,,,,,Masao,Kida,Masao,210.0,75.0,R,R,4/5/1999,8/3/2005,kidam001,kidama01,Masao Kida
8832,kieckda01,1961.0,2.0,25.0,USA,MN,Sleepy Eye,,,,,,,Dana,Kiecker,Dana Ervin,180.0,75.0,R,R,4/12/1990,10/1/1991,kiecd001,kieckda01,Dana Ervin Kiecker
8833,kiefejo01,1899.0,7.0,19.0,USA,NY,West Leyden,1975.0,7.0,5.0,USA,NY,Utica,Joe,Kiefer,Joseph William,190.0,71.0,R,R,10/1/1920,5/25/1926,kiefj101,kiefejo01,Joseph William Kiefer
8834,kiefema01,1968.0,11.0,13.0,USA,CA,Orange,,,,,,,Mark,Kiefer,Mark Andrew,175.0,76.0,R,R,9/20/1993,4/27/1996,kiefm001,kiefema01,Mark Andrew Kiefer
8835,kiefest01,1960.0,10.0,18.0,USA,IL,Chicago,,,,,,,Steve,Kiefer,Steven George,175.0,73.0,R,R,9/3/1984,8/22/1989,kiefs001,kiefest01,Steven George Kiefer
8836,kieltbo01,1976.0,8.0,5.0,USA,CA,Fontana,,,,,,,Bobby,Kielty,Robert Michael,225.0,73.0,B,R,4/10/2001,9/30/2007,kielb001,kieltbo01,Robert Michael Kielty
8837,kielyjo01,1964.0,10.0,4.0,USA,MA,Boston,,,,,,,John,Kiely,John Francis,210.0,75.0,R,R,7/26/1991,5/2/1993,kielj001,kielyjo01,John Francis Kiely
8838,kielyle01,1929.0,11.0,30.0,USA,NJ,Hoboken,1984.0,1.0,18.0,USA,NJ,Montclair,Leo,Kiely,Leo Patrick,180.0,74.0,L,L,6/27/1951,6/20/1960,kiell101,kielyle01,Leo Patrick Kiely
8839,kienzbi01,1862.0,3.0,12.0,USA,PA,Philadelphia,1910.0,4.0,16.0,USA,PA,Philadelphia,Bill,Kienzle,William,166.0,68.0,L,L,1882-09-15,1884-08-07,kienb101,kienzbi01,William Kienzle
8840,kiermke01,1990.0,4.0,22.0,USA,IN,Fort Wayne,,,,,,,Kevin,Kiermaier,Kevin James,195.0,73.0,L,R,9/30/2013,9/28/2014,kierk001,kiermke01,Kevin James Kiermaier
8841,kiescbr01,1972.0,6.0,6.0,USA,TX,Robstown,,,,,,,Brooks,Kieschnick,Michael Brooks,225.0,76.0,L,R,4/3/1996,10/3/2004,kiesb001,kiescbr01,Michael Brooks Kieschnick
8842,kiescro01,1987.0,1.0,21.0,USA,TX,Dallas,,,,,,,Roger,Kieschnick,Roger Keith,220.0,75.0,L,R,7/31/2013,8/7/2014,kiesr001,kiescro01,Roger Keith Kieschnick
8843,kigerma01,1980.0,5.0,30.0,USA,CA,San Diego,,,,,,,Mark,Kiger,Mark Winston,180.0,71.0,R,R,10/13/2006,10/14/2006,kigem001,kigerma01,Mark Winston Kiger
8844,kilbybr01,1983.0,2.0,19.0,USA,CA,Modesto,,,,,,,Brad,Kilby,Brad Thomas,235.0,73.0,L,L,9/2/2009,5/2/2010,kilbb001,kilbybr01,Brad Thomas Kilby
8845,kildupe01,1893.0,4.0,4.0,USA,KS,Weir City,1930.0,2.0,14.0,USA,KS,Pittsburg,Pete,Kilduff,Peter John,155.0,67.0,R,R,4/18/1917,9/28/1921,kildp101,kildupe01,Peter John Kilduff
8846,kileda01,1968.0,12.0,2.0,USA,CA,Garden Grove,2002.0,6.0,22.0,USA,IL,Chicago,Darryl,Kile,Darryl Andrew,185.0,77.0,R,R,4/8/1991,6/18/2002,kiled001,kileda01,Darryl Andrew Kile
8847,kileyjo01,1859.0,7.0,1.0,USA,MA,South Dedham,1940.0,12.0,18.0,USA,MA,Norwood,John,Kiley,John Frederick,147.0,67.0,L,L,1884-05-01,1891-05-07,kilej101,kileyjo01,John Frederick Kiley
8848,kilgupa01,1962.0,2.0,2.0,USA,KY,Bowling Green,,,,,,,Paul,Kilgus,Paul Nelson,175.0,73.0,L,L,6/7/1987,10/3/1993,kilgp001,kilgupa01,Paul Nelson Kilgus
8849,kilhupa01,1890.0,8.0,10.0,USA,PA,Carbondale,1922.0,10.0,25.0,USA,CA,San Leandro,Pat,Kilhullen,Joseph Isadore,175.0,69.0,R,R,6/10/1914,6/10/1914,kilhp101,kilhupa01,Joseph Isadore Kilhullen
8850,kilkemi01,1945.0,4.0,11.0,CAN,ON,Bradford,,,,,,,Mike,Kilkenny,Michael David,175.0,75.0,R,L,4/11/1969,5/6/1973,kilkm101,kilkemi01,Michael David Kilkenny
8851,killebi01,1887.0,10.0,10.0,USA,MI,Bloomingdale,1960.0,7.0,3.0,USA,DE,Elsmere,Bill,Killefer,William,170.0,70.0,R,R,9/13/1909,10/1/1921,killb101,killebi01,William Killefer
8852,killeev01,1936.0,2.0,27.0,USA,NY,Brooklyn,,,,,,,Evans,Killeen,Evans Henry,190.0,72.0,R,R,9/7/1959,9/25/1959,kille102,killeev01,Evans Henry Killeen
8853,killefr01,1870.0,11.0,30.0,USA,PA,Pittsburgh,1939.0,12.0,3.0,USA,PA,Pittsburgh,Frank,Killen,Frank Bissell,200.0,73.0,L,L,1891-08-27,6/27/1900,killf101,killefr01,Frank Bissell Killen
8854,killeha01,1936.0,6.0,29.0,USA,ID,Payette,2011.0,5.0,17.0,USA,AZ,Scottsdale,Harmon,Killebrew,Harmon Clayton,195.0,72.0,R,R,6/23/1954,9/26/1975,killh102,killeha01,Harmon Clayton Killebrew
8855,killehe01,1872.0,5.0,,USA,NY,Troy,1916.0,10.0,16.0,USA,CT,Waterbury,Henry,Killeen,Henry F.,150.0,69.0,,,1891-09-11,1891-09-11,killh101,killehe01,Henry F. Killeen
8856,killere01,1885.0,4.0,13.0,USA,MI,Bloomingdale,1958.0,9.0,4.0,USA,CA,Los Angeles,Red,Killefer,Wade,175.0,69.0,R,R,9/16/1907,8/19/1916,killr101,killere01,Wade Killefer
8857,killied01,1876.0,11.0,12.0,USA,WI,Racine,1928.0,7.0,18.0,USA,MI,Detroit,Ed,Killian,Edwin Henry,170.0,71.0,L,L,8/25/1903,7/15/1910,kille101,killied01,Edwin Henry Killian
8858,killija01,1887.0,5.0,24.0,USA,KS,Leavenworth,1968.0,10.0,21.0,USA,OK,Tulsa,Jack,Killilay,John William,165.0,71.0,R,R,5/13/1911,9/22/1911,killj101,killija01,John William Killilay
8859,kilroma01,1866.0,6.0,21.0,USA,PA,Philadelphia,1940.0,3.0,2.0,USA,PA,Philadelphia,Matt,Kilroy,Matthew Aloysius,175.0,69.0,L,L,1886-04-17,1898-08-17,kilrm102,kilroma01,Matthew Aloysius Kilroy
8860,kilromi01,1869.0,11.0,4.0,USA,PA,Philadelphia,1960.0,10.0,2.0,USA,PA,Philadelphia,Mike,Kilroy,Michael Joseph,180.0,71.0,R,R,1888-09-01,1891-05-08,kilrm101,kilromi01,Michael Joseph Kilroy
8861,kimbaco01,1985.0,8.0,1.0,USA,NY,Brooklyn,,,,,,,Cole,Kimball,Cole A.,240.0,75.0,R,R,5/14/2011,6/9/2011,kimbc002,kimbaco01,Cole A. Kimball
8862,kimbage01,1850.0,8.0,31.0,USA,NY,Rochester,1882.0,8.0,2.0,USA,NY,Rochester,Gene,Kimball,Eugene Boynton,160.0,70.0,,,1871-05-04,1871-09-27,kimbg101,kimbage01,Eugene Boynton Kimball
8863,kimbane01,1915.0,3.0,27.0,USA,UT,Logan,2001.0,3.0,22.0,USA,NV,Las Vegas,Newt,Kimball,Newell W.,190.0,74.0,R,R,5/7/1937,9/23/1943,kimbn101,kimbane01,Newell W. Kimball
8864,kimbeha01,1909.0,3.0,13.0,USA,MO,Sullivan,1999.0,12.0,31.0,USA,MO,Poplar Bluff,Harry,Kimberlin,Harry Lydle,175.0,75.0,R,R,7/11/1936,7/23/1939,kimbh101,kimbeha01,Harry Lydle Kimberlin
8865,kimbesa01,1852.0,10.0,29.0,USA,PA,Philadelphia,1925.0,11.0,6.0,USA,PA,Philadelphia,Sam,Kimber,Samuel Jackson,165.0,70.0,R,R,1884-05-01,1885-09-29,kimbs101,kimbesa01,Samuel Jackson Kimber
8866,kimbldi01,1915.0,7.0,27.0,USA,OH,Buchtel,2001.0,5.0,7.0,USA,OH,Toledo,Dick,Kimble,Richard Lewis,160.0,69.0,L,R,8/20/1945,9/18/1945,kimbd101,kimbldi01,Richard Lewis Kimble
8867,kimbrcr01,1988.0,5.0,28.0,USA,AL,Huntsville,,,,,,,Craig,Kimbrel,Craig Michael,220.0,71.0,R,R,5/7/2010,9/28/2014,kimbc001,kimbrcr01,Craig Michael Kimbrel
8868,kimby01,1979.0,1.0,19.0,South Korea,,Kwangju,,,,,,,Byung-Hyun,Kim,Byung-Hyun,176.0,71.0,R,R,5/29/1999,9/28/2007,kim-b001,kimby01,Byung-Hyun Kim
8869,kimeha01,1898.0,3.0,15.0,USA,OH,West Salem,1939.0,5.0,16.0,USA,OH,Columbus,Hal,Kime,Harold Lee,160.0,69.0,L,L,6/19/1920,7/27/1920,kimeh101,kimeha01,Harold Lee Kime
8870,kimmbr01,1951.0,6.0,29.0,USA,IA,Cedar Rapids,,,,,,,Bruce,Kimm,Bruce Edward,175.0,71.0,R,R,5/4/1976,9/19/1980,kimmb101,kimmbr01,Bruce Edward Kimm
8871,kimmiwa01,1897.0,5.0,30.0,USA,PA,Turtle Creek,1989.0,7.0,24.0,USA,PA,Boswell,Wally,Kimmick,Walter Lyons,174.0,71.0,R,R,9/13/1919,6/12/1926,kimmw101,kimmiwa01,Walter Lyons Kimmick
8872,kimsech01,1906.0,8.0,6.0,USA,TN,Copperhill,1942.0,12.0,3.0,USA,OK,Pryor,Chad,Kimsey,Clyde Elias,200.0,74.0,L,R,4/21/1929,7/29/1936,kimsc101,kimsech01,Clyde Elias Kimsey
8873,kimsu01,1977.0,9.0,4.0,South Korea,,Inchon,,,,,,,Sun-Woo,Kim,Sun-Woo,180.0,74.0,R,R,6/15/2001,9/17/2006,kim-s001,kimsu01,Sun-Woo Kim
